action_id,title,tier,status,risk_tier,requires_admin,requires_runtime_input,mutation_capable,dry_run_default,requires_apply_for_change,script_path,script_sha256
ENDUSER_SELF_FIX_OPEN_DEFAULT_APPS_SETTINGS_V1,Open Default Apps Settings,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,False,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/311-open-default-apps-settings.ps1,
ENDUSER_SELF_FIX_OPEN_OPTIONAL_FEATURES_SETTINGS_V1,Open Optional Features Settings,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,False,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/312-open-optional-features-settings.ps1,
ENDUSER_SELF_FIX_OPEN_APPS_FEATURES_SETTINGS_V1,Open Apps and Features Settings,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,False,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/313-open-apps-features-settings.ps1,
ENDUSER_SELF_FIX_OPEN_SYNC_SETTINGS_V1,Open Sync Settings,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,False,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/314-open-sync-settings.ps1,
ENDUSER_SELF_FIX_OPEN_SIGNIN_OPTIONS_V1,Open Sign-in Options,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,False,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/315-open-signin-options.ps1,
ENDUSER_SELF_FIX_OPEN_WORK_ACCESS_SETTINGS_V1,Open Access Work or School Settings,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,False,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/316-open-work-access-settings.ps1,
ENDUSER_SELF_FIX_OPEN_ONEDRIVE_FOLDER_V1,Open OneDrive folder if present,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,False,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/317-open-onedrive-folder.ps1,
ENDUSER_SELF_FIX_OPEN_OFFICE_UPLOAD_CENTER_CACHE_FOLDER_V1,Open Office file cache folder,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,False,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/318-open-office-upload-center-cache-folder.ps1,
ENDUSER_SELF_FIX_OPEN_DOWNLOADS_FOR_USER_CLEANUP_V1,Open Downloads for user cleanup,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,False,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/319-open-downloads-for-user-cleanup.ps1,
ENDUSER_SELF_FIX_OPEN_PRINTMANAGEMENT_MSC_V1,Open Print Management if available,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,False,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/320-open-printmanagement-msc.ps1,
ENDUSER_SELF_FIX_OPEN_DEVICES_PRINTERS_CONTROL_V1,Open Devices and Printers,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,False,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/321-open-devices-printers-control.ps1,
ENDUSER_SELF_FIX_OPEN_PRINTUI_USER_V1,Open printer UI helper,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,False,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/322-open-printui-user.ps1,
ENDUSER_SELF_FIX_RUN_WSRESET_V1,Run Microsoft Store cache reset,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/323-run-wsreset.ps1,
ENDUSER_SELF_FIX_RESTART_SEARCH_PROCESSES_V1,Restart Search UI processes,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/324-restart-search-processes.ps1,
ENDUSER_SELF_FIX_RESTART_STARTMENU_PROCESS_V1,Restart Start Menu process,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/325-restart-startmenu-process.ps1,
ENDUSER_SELF_FIX_RESTART_SHELL_EXPERIENCE_V1,Restart Shell Experience Host,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/326-restart-shell-experience.ps1,
ENDUSER_SELF_FIX_RESTART_TEXT_INPUT_HOST_V1,Restart Text Input Host,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/327-restart-text-input-host.ps1,
ENDUSER_SELF_FIX_RESTART_WIDGETS_V1,Restart Widgets processes,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/328-restart-widgets.ps1,
ENDUSER_SELF_FIX_RESTART_PHONE_LINK_V1,Restart Phone Link,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/329-restart-phone-link.ps1,
ENDUSER_SELF_FIX_RESTART_SNIPPING_TOOL_V1,Restart Snipping Tool,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/330-restart-snipping-tool.ps1,
ENDUSER_SELF_FIX_RESTART_PHOTOS_V1,Restart Photos,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/331-restart-photos.ps1,
ENDUSER_SELF_FIX_RESTART_ACROBAT_V1,Restart Adobe Reader/Acrobat,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/332-restart-acrobat.ps1,
ENDUSER_SELF_FIX_RESTART_NOTEPAD_V1,Restart Notepad,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/333-restart-notepad.ps1,
ENDUSER_SELF_FIX_RESTART_CALCULATOR_V1,Restart Calculator,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/334-restart-calculator.ps1,
ENDUSER_SELF_FIX_ENSURE_EVIDENCE_ROOT_V1,Ensure self-check evidence root exists,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/335-ensure-evidence-root.ps1,
ENDUSER_SELF_FIX_CREATE_SUPPORT_BUNDLE_AGAIN_V1,Create support evidence bundle,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,True,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/336-create-support-bundle-again.ps1,
ENDUSER_SELF_FIX_OPEN_EVIDENCE_ROOT_V1,Open self-check evidence root,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,False,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/337-open-evidence-root.ps1,
ENDUSER_SELF_FIX_OPEN_EVENT_VIEWER_V1,Open Event Viewer,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,False,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/338-open-event-viewer.ps1,
ENDUSER_SELF_FIX_OPEN_RELIABILITY_MONITOR_V1,Open Reliability Monitor,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,False,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/339-open-reliability-monitor.ps1,
ENDUSER_SELF_FIX_OPEN_SYSTEM_INFO_V1,Open System Information,End User Self-Service,CANDIDATE_LOCAL_TEST,LOW_USER_SCOPE_SELF_FIX,False,False,False,True,True,packs/windows/end-user/self-fix-candidates-v5/catalog/scripts/fixes/340-open-system-info.ps1,
